sample_id,model_name,model_display_name,benchmark,completeness,efficiency,readability
Mbpp/167,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/168,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/17,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/170,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/171,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/172,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/18,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/19,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/2,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/20,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/222,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/223,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/224,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/226,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/227,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/230,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/232,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/233,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/234,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/235,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/237,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/238,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/239,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/240,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/242,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/244,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/245,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/247,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/250,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/251,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/252,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/253,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/255,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/256,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/257,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/259,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/260,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/261,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/262,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/264,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/265,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/266,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/267,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/268,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/269,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/270,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/271,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/272,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/273,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/274,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/276,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/277,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/278,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/279,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/280,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/281,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/282,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/283,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/284,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/285,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/286,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/287,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/290,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/292,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/293,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/294,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/296,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/297,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/299,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/3,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/300,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/301,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/305,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/306,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/308,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/309,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/310,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/311,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/312,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/388,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/389,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/390,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/391,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/392,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/394,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/395,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/397,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/398,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/4,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/404,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/405,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/406,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/409,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/410,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/412,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/413,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/414,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/415,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/418,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/419,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/420,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/421,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/422,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/424,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/425,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/426,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/427,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/428,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/429,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/430,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/432,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/433,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/435,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/436,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/437,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/439,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/440,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/441,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/445,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/446,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/447,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/448,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/450,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/451,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/453,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/454,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/455,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/456,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/457,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/458,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/459,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/460,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/462,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/463,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/465,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/468,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/470,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/471,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/472,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/473,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/474,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/475,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/476,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/477,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/478,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/479,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/554,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/555,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/556,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/557,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/558,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/559,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/56,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/560,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/562,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/563,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/564,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/565,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/566,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/567,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/568,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/569,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/57,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/572,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/573,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/576,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/577,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/578,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/579,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/58,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/580,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/581,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/583,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/585,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/586,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/587,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/588,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/589,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/59,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/590,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/591,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/592,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/593,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/594,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/596,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/597,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/598,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/599,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/6,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/600,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/602,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/603,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/604,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/605,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/606,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/607,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/608,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/61,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/610,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/611,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/612,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/614,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/615,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/616,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/618,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/619,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/62,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/620,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/622,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/623,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/624,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/626,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/628,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/629,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/63,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/630,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/631,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/632,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/633,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/635,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
Mbpp/637,DeepSeek-Coder-V2-Lite,DeepSeek-Coder-V2-Lite 16B Q4_0,mbpp_plus,,,
